Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Anchor,Industry,Business Description,Started in,Number of Presenters,Male Presenters,Female Presenters,Couple Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,EBITDA,Cash Burn,SKUs,Has Patents,Bootstrapped,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Deal Has Conditions,Royalty Deal,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Ritesh Investment Amount,Ritesh Investment Equity,Ritesh Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Ritesh Present,Amit Present,Guest Present
2,Amrutam,36,264,02-Jan-23,10-Mar-23,20-Feb-23,Anokhe Pitchers Ke Anokhe Ideas,Rahul Dua,Food,Ayurvedic Lifestyle products,2017,3,2,1,0,Middle,Gwalior,Madhya Pradesh,110,0,0,0,0,no,0,no,funded,50,2,2500,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,HoloKitab,36,265,02-Jan-23,10-Mar-23,20-Feb-23,Anokhe Pitchers Ke Anokhe Ideas,Rahul Dua,Technology/Software,Augmented Reality content for books,0,2,2,0,0,Middle,Jalandhar,Punjab,0,0,0,0,0,no,0,no,funded,45,10,450,Yes,Yes,45,25,0,0,180,1,yes,No,0,45,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Zoe,37,266,02-Jan-23,10-Mar-23,21-Feb-23,Bharat Ka Kal,Rahul Dua,Food,Nutrition For Life. Shop health & wellness products,0,2,1,1,1,Middle,Gurgaon,Haryana,120,0,0,0,0,no,0,no,funded,75,5,1500,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Hornback,37,267,02-Jan-23,10-Mar-23,21-Feb-23,Bharat Ka Kal,Rahul Dua,Vehicles/Electrical Vehicles,Diamond frame folding bicycles,0,2,2,0,0,Middle,Hyderabad,Telangana,0,0,0,0,0,no,0,yes,funded,50,1,5000,Yes,Yes,50,2.5,0,0,2000,1,yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2.5,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Malaki,37,268,02-Jan-23,10-Mar-23,21-Feb-23,Bharat Ka Kal,Rahul Dua,Liquor/Beverages,Non-Alcoholic Beverages,0,2,2,0,0,Middle,Mumbai,Maharashtra,270,42,56,13,0,no,0,no,funded,50,1,5000,Yes,Yes,50,3,0,0,1666.666667,2,no,No,0,0,0,0,0,0,0,0,0,0,25,1.5,0,25,1.5,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,nanoclean,37,269,02-Jan-23,10-Mar-23,21-Feb-23,Bharat Ka Kal,Rahul Dua,Manufacturing,Contamination Control Solutions,2017,1,1,0,0,Middle,Bikaner,Rajasthan,110,5,0,0,0,no,0,yes,funded,80,2,4000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,DesmondJi,38,270,02-Jan-23,10-Mar-23,22-Feb-23,Innovation And Imagination,Rahul Dua,Liquor/Beverages,"Spirits, Liqueurs & Cocktail Blends",0,2,2,0,0,Middle,Goa,Goa,1200,125,0,0,0,no,0,no,funded,100,1,10000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Cremeitalia,38,271,02-Jan-23,10-Mar-23,22-Feb-23,Innovation And Imagination,Rahul Dua,Food,Fresh Italian Cheese Products,0,1,1,0,0,Middle,Mumbai,Maharashtra,0,62,0,0,0,no,0,no,funded,90,1.5,6000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,nawgati,38,272,02-Jan-23,10-Mar-23,22-Feb-23,Innovation And Imagination,Rahul Dua,Services,Congestion Management for Fuel Stations,0,3,3,0,0,Young,Noida,Uttar Pradesh,0,0,0,0,0,no,0,no,funded,67,2,3350,Yes,Yes,67,3,0,0,2233.333333,2,no,No,0,0,0,0,0,0,0,0,0,0,33.5,1.5,0,0,0,0,0,0,0,33.5,1.5,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Swytchd,38,273,02-Jan-23,10-Mar-23,22-Feb-23,Innovation And Imagination,Rahul Dua,Vehicles/Electrical Vehicles,All-inclusive Electric Vehicle Subscription,0,1,1,0,0,Middle,Bangalore,Karnataka,0,0,0,0,0,no,0,no,funded,50,3,1666.666667,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,GladFul,39,274,02-Jan-23,10-Mar-23,23-Feb-23,Revolutionary Ideas And Successful Businesses,Rahul Dua,Food,Natural High Protein Rich & Healthy Foods,2022,2,1,1,0,Middle,Jaipur,Rajasthan,0,24,0,0,0,yes,0,no,funded,50,2,2500,Yes,Yes,50,3.5,0,0,1428.571429,3,no,No,0,16.66,1.1666,0,0,0,0,0,0,0,16.66,1.1666,0,0,0,0,0,0,0,16.66,1.1666,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Pharmallama,39,275,02-Jan-23,10-Mar-23,23-Feb-23,Revolutionary Ideas And Successful Businesses,Rahul Dua,Medical/Health,Simplified pharmacy,2022,3,3,0,0,Middle,Bangalore,Karnataka,0,24,0,0,0,no,0,no,funded,100,1.5,6666.666667,Yes,Yes,200,5,0,0,4000,5,no,No,0,40,1,0,0,0,0,40,1,0,40,1,0,40,1,0,0,0,0,40,1,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,CraveRajaFoods,39,276,02-Jan-23,10-Mar-23,23-Feb-23,Revolutionary Ideas And Successful Businesses,Rahul Dua,Food,Cloud-kitchen service,2020,2,2,0,0,Middle,Kolkata,West Bengal,256,20,70,3,0,no,0,no,funded,65,3,2166.666667,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,VAPerfume,39,277,02-Jan-23,10-Mar-23,23-Feb-23,Revolutionary Ideas And Successful Businesses,Rahul Dua,Furnishing/Household,"Devotional, meditational, and romantic incense",0,1,1,0,0,Middle,Mumbai,Maharashtra,0,0,56,35,0,no,0,no,funded,100,10,1000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Hood,40,278,02-Jan-23,10-Mar-23,24-Feb-23,Creating Valuable Businesses,Rahul Dua,Technology/Software,Pseudonymous social network,2022,3,3,0,0,Middle,Gurgaon,Haryana,0,0,0,0,0,no,0,no,funded,120,0.2,60000,Yes,Yes,60,0.54,60,12,11111.11111,2,no,No,0,0,0,0,0,0,0,0,0,0,30,0.27,30,30,0.27,30,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,TwistingScoops,40,279,02-Jan-23,10-Mar-23,24-Feb-23,Creating Valuable Businesses,Rahul Dua,Food,Authentic turkish ice cream,0,2,2,0,0,Young,Delhi,Delhi,0,0,0,40,0,no,0,no,funded,100,2.5,4000,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,GROWiT,40,280,02-Jan-23,10-Mar-23,24-Feb-23,Creating Valuable Businesses,Rahul Dua,Agriculture,Protective farming products,0,2,2,0,0,Middle,Surat,Gujarat,0,0,22,0,0,yes,0,no,funded,100,1,10000,Yes,Yes,50,1,50,10,5000,2,no,No,0,25,0.5,25,0,0,0,0,0,0,0,0,0,25,0.5,25,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Makino,41,281,02-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Rahul Dua,Food,Nachos & Nuts,2018,4,4,0,0,Young,Himmatnagar,Gujarat,0,2.5,40,0,0,no,0,no,funded,200,2,10000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Trunome,41,282,02-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Rahul Dua,Medical/Health,Post Transplant Care,0,2,2,0,0,Middle,Chennai,Tamil Nadu,0,0,0,0,0,no,0,yes,funded,150,1,15000,Yes,Yes,150,2,0,0,7500,4,no,No,0,0,0,0,37.5,0.5,0,37.5,0.5,0,37.5,0.5,0,37.5,0.5,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Wol3D,41,283,02-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Rahul Dua,Manufacturing,3D printing technology,2016,4,2,2,1,Middle,Mumbai,Maharashtra,0,0,30,0,0,no,0,no,funded,150,1,15000,Yes,Yes,80,2,70,0,4000,1,no,No,0,0,0,0,0,0,0,0,0,0,80,2,70,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,What'sUpWellness,41,284,02-Jan-23,10-Mar-23,27-Feb-23,Out Of The Box Business Ideas,Rahul Dua,Food,Wellness in the form of quick bites,0,2,1,1,0,Middle,Kolkata,West Bengal,0,30,0,0,0,no,0,no,funded,50,3,1666.666667,Yes,Yes,60,4.76,0,0,1260.504202,3,no,No,0,0,0,0,20,1.586,0,20,1.586,0,20,1.586,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,ProostBeer,42,285,02-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Rahul Dua,Liquor/Beverages,Freshly brewed beer,2018,2,2,0,0,Middle,Delhi,Delhi,0,0,0,0,0,yes,0,no,funded,100,0.75,13333.33333,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,DrCubes,42,286,02-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Rahul Dua,Liquor/Beverages,Frozen Fresh cubes,2017,2,2,0,0,Middle,Bangalore,Karnataka,75,0,45,35,0,no,0,no,funded,80,15,533.3333333,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,MetroRide,42,287,02-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Rahul Dua,Vehicles/Electrical Vehicles,Metro Shuttle Service Access Transportation,0,2,2,0,0,Middle,Bangalore,Karnataka,54,25,0,0,0,no,0,no,funded,75,1,7500,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Conker,42,288,02-Jan-23,10-Mar-23,28-Feb-23,Building Businesses From Scratch,Rahul Dua,Technology/Software,Skill Based Learning Online Courses,0,1,1,0,0,Middle,Bangalore,Karnataka,120,22,50,8,0,no,0,no,funded,40,1,4000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,WTF,43,289,02-Jan-23,10-Mar-23,01-Mar-23,Creating Value Through Ideas,Rahul Dua,Food,Where's The Food,0,1,1,0,0,Middle,Kolkata,West Bengal,0,0,0,0,0,no,0,no,funded,75,5,1500,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,funngro,43,290,02-Jan-23,10-Mar-23,01-Mar-23,Creating Value Through Ideas,Rahul Dua,Technology/Software,Smart Teens work with Smart companies,2021,3,1,2,1,Middle,Mumbai,Maharashtra,0,0,0,0,0,no,0,no,funded,50,1.25,4000,Yes,Yes,50,4.16,0,0,1201.923077,2,no,No,0,25,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.08,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Aadvik,43,291,02-Jan-23,10-Mar-23,01-Mar-23,Creating Value Through Ideas,Rahul Dua,Food,Buy Camel & Goat Milk,0,2,2,0,0,Middle,Delhi,Delhi,720,50,0,0,0,no,0,no,funded,60,1.5,4000,Yes,Yes,15,1.5,45,12,1000,1,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.5,45,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,oyehappy,43,292,02-Jan-23,10-Mar-23,01-Mar-23,Creating Value Through Ideas,Rahul Dua,Services,"Unique Gifts, Customized Gifts, Romantic Gifts, Thoughtful Gifts",0,2,2,0,0,Middle,Hyderabad,Telangana,1005,80,80,0,0,no,0,no,funded,50,1,5000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,HealthyMaster,44,293,02-Jan-23,10-Mar-23,02-Mar-23,Entrepreneurship Ka Junoon,Rahul Dua,Food,"Online Dry Fruits, Snacks, Berries, Chips",2019,3,1,2,1,Middle,Bangalore,Karnataka,0,20,45,0,0,yes,0,no,funded,50,2,2500,Yes,Yes,50,6.5,0,0,769.2307692,1,no,No,0,0,0,0,50,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Kitsons,44,294,02-Jan-23,10-Mar-23,02-Mar-23,Entrepreneurship Ka Junoon,Rahul Dua,Furnishing/Household,"Stationery, Art & Craft, Books & Toy Retail Space",2010,3,3,0,0,Middle,Hyderabad,Telangana,0,0,0,0,0,no,0,no,funded,1000,10,10000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,LondonBubble,44,295,02-Jan-23,10-Mar-23,02-Mar-23,Entrepreneurship Ka Junoon,Rahul Dua,Food,Waffle Chips Online,0,2,2,0,0,Middle,Mumbai,Maharashtra,0,0,0,0,0,no,0,no,funded,75,5,1500,Yes,Yes,75,15,0,0,500,1,no,No,0,75,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,WaggyZone,44,296,02-Jan-23,10-Mar-23,02-Mar-23,Entrepreneurship Ka Junoon,Rahul Dua,Animal/Pets,"Ice Cream Treat for Dogs, Puppies and Cats",0,1,0,1,0,Middle,Mumbai,Maharashtra,0,1,60,0,0,no,0,no,funded,50,5,1000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,NutriCook,45,297,02-Jan-23,10-Mar-23,03-Mar-23,True Meaning Of Entrepreneurship,Rahul Dua,Food,"Smart Pots, Air Fryers, Air Fryer Oven",0,2,1,1,0,Middle,"Bangalore,Punganur","Karnataka,Andhra Pradesh",13,0,0,0,0,no,0,no,funded,100,2,5000,Yes,Yes,50,10,50,12,500,1,no,No,0,0,0,0,50,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Subhag,45,298,02-Jan-23,10-Mar-23,03-Mar-23,True Meaning Of Entrepreneurship,Rahul Dua,Medical/Health,Health-tech IUI Treatment Procedure for Infertility,0,3,3,0,0,Middle,"Jhumri Telaiya,Raipur","Jharkhand,Chhattisgarh",0,0,0,0,0,no,0,yes,funded,50,1,5000,Yes,Yes,20,1,30,10,2000,1,no,No,0,20,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,SinghStyled,45,299,02-Jan-23,10-Mar-23,03-Mar-23,True Meaning Of Entrepreneurship,Rahul Dua,Beauty/Fashion,Sikh Gentleman to maintain their Guru-gifted identity,2019,2,2,0,0,Middle,Mumbai,Maharashtra,0,7.5,0,0,0,no,0,no,funded,50,5,1000,Yes,Yes,50,10,0,0,500,1,yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,ZSportsTech,46,300,02-Jan-23,10-Mar-23,06-Mar-23,Different Colours Of Entrepreneurship,Rahul Dua,Sports,Cricket Sport Shop,0,2,2,0,0,Middle,Mumbai,Maharashtra,31,0,0,0,0,no,0,no,funded,60,2,3000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,ThePlatedProject,46,301,02-Jan-23,10-Mar-23,06-Mar-23,Different Colours Of Entrepreneurship,Rahul Dua,Services,Decor Plates & Dinnerware,0,1,1,0,0,Middle,Mumbai,Maharashtra,0,0,0,0,0,no,0,no,funded,75,2,3750,Yes,Yes,75,3.75,0,0,2000,3,no,No,0,25,1.25,0,25,1.25,0,0,0,0,25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,VsnapU,46,302,02-Jan-23,10-Mar-23,06-Mar-23,Different Colours Of Entrepreneurship,Rahul Dua,Services,Professional Photography service,2017,4,4,0,0,Middle,Goa,Goa,0,15,0,0,0,no,0,no,funded,50,1.5,3333.333333,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,TheHealthyFactory,46,303,02-Jan-23,10-Mar-23,06-Mar-23,Different Colours Of Entrepreneurship,Rahul Dua,Food,Protein bread,2018,2,2,0,0,Young,Mumbai,Maharashtra,0,0,56,0,0,yes,0,no,funded,75,2.1,3571.428571,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Brevistay,47,304,02-Jan-23,10-Mar-23,07-Mar-23,Tunnel Se Tank Tak Ka Safar,Rahul Dua,Services,Booking hotels for hours,2016,5,5,0,0,Young,"Dehradun,Nainital,Lucknow","Uttarakhand,Uttar Pradesh",0,42,0,0,0,no,0,no,funded,100,1.66,6024.096386,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,SoulUp,47,305,02-Jan-23,10-Mar-23,07-Mar-23,Tunnel Se Tank Tak Ka Safar,Rahul Dua,Services,Real Conversations Real People,0,2,0,2,0,Middle,Bangalore,Karnataka,0,0,0,0,0,no,0,no,funded,50,3,1666.666667,Yes,Yes,50,5,0,0,1000,1,no,No,0,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,TheBigBookBox ChapterOneBooks,47,306,02-Jan-23,10-Mar-23,07-Mar-23,Tunnel Se Tank Tak Ka Safar,Rahul Dua,Furnishing/Household,New paperback and hardcover books,0,2,1,1,0,Middle,Gopalganj,Bihar,140,0,0,0,0,no,0,no,funded,50,8,625,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,Rubans,48,307,02-Jan-23,10-Mar-23,08-Mar-23,"Pitchers, Investments And Businesses",Rahul Dua,Beauty/Fashion,Artificial Jewellery Set Online,2014,2,1,1,1,Middle,Bangalore,Karnataka,5100,0,0,0,0,no,0,no,funded,150,0.5,30000,Yes,Yes,100,1,50,12,10000,3,no,No,0,33.33,0.333,16.66,33.33,0.333,16.66,0,0,0,33.33,0.333,16.66,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,Yes,0
2,SameNotification,48,308,02-Jan-23,10-Mar-23,08-Mar-23,"Pitchers, Investments And Businesses",Rahul Dua,Technology/Software,parental monitoring app,0,1,1,0,0,Middle,"Ahmedabad,Mirzapur","Gujarat,Uttar Pradesh",0,0,0,0,0,no,0,no,funded,25,15,166.6666667,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,Yes,0
2,BottomLineSprays,48,309,02-Jan-23,10-Mar-23,08-Mar-23,"Pitchers, Investments And Businesses",Rahul Dua,Furnishing/Household,portable jet spray,0,2,1,1,1,Middle,Ahmedabad,Gujarat,0,2,0,0,0,no,0,no,funded,35,5,700,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,Yes,0
2,LilGoodness,48,310,02-Jan-23,10-Mar-23,08-Mar-23,"Pitchers, Investments And Businesses",Rahul Dua,Food,Healthy Snacks,2020,2,2,0,0,Middle,Bangalore,Karnataka,0,145,65,0,0,yes,0,no,funded,100,1,10000,Yes,Yes,50,1,50,10,5000,1,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,50,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,Yes,0
2,ForeverModest,49,311,02-Jan-23,10-Mar-23,09-Mar-23,Businesses Adding Value To Society,Rahul Dua,Beauty/Fashion,premium Muslim women's clothing,2021,1,0,1,0,Young,Aurangabad,Maharashtra,0,4.2,0,0,0,no,0,no,funded,20,10,200,Yes,Yes,20,20,0,0,100,4,no,No,0,5,5,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,Yes,0
2,Sahayatha,49,312,02-Jan-23,10-Mar-23,09-Mar-23,Businesses Adding Value To Society,Rahul Dua,Medical/Health,smart wheelchair with an assistive cleansing device,2022,1,0,1,0,Young,Coimbatore,Tamil Nadu,0,0,0,0,0,no,0,yes,funded,100,10,1000,Yes,Yes,100,10,0,0,1000,5,no,No,0,20,2,0,0,0,0,20,2,0,20,2,0,20,2,0,0,0,0,20,2,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,Yes,0
2,WickedGud,49,313,02-Jan-23,10-Mar-23,09-Mar-23,Businesses Adding Value To Society,Rahul Dua,Food,High Protein & Fiber Gluten Free Vegan food,2021,3,3,0,0,Middle,Mumbai,Maharashtra,0,0,0,0,0,yes,0,no,funded,50,1,5000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,Yes,0
2,maisha,49,314,02-Jan-23,10-Mar-23,09-Mar-23,Businesses Adding Value To Society,Rahul Dua,Beauty/Fashion,Handmade Cotton & Jacquard Bags,2018,3,2,1,0,Middle,Ahmedabad,Gujarat,0,0,0,0,0,no,0,no,funded,75,3,2500,Yes,Yes,10,1,65,18,1000,1,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,65,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,Yes,0
2,NishHair,50,315,02-Jan-23,10-Mar-23,10-Mar-23,Season Finale With The Sharks,Rahul Dua,Beauty/Fashion,100% Human Hair Extensions,2017,1,0,1,0,Middle,Mumbai,Maharashtra,670,80,0,30,0,no,0,no,funded,100,2,5000,Yes,Yes,100,2,0,0,5000,1,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,Yes,0
2,MYBYK,50,316,02-Jan-23,10-Mar-23,10-Mar-23,Season Finale With The Sharks,Rahul Dua,Vehicles/Electrical Vehicles,IoT-enabled bikes,0,1,1,0,0,Middle,Ahmedabad,Gujarat,0,0,0,0,0,yes,0,no,funded,200,1,20000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,Yes,0
